"","enddate","sex","quota_age","residency","gensoctrust","trustingroups_1","trustingroups_2","trustingroups_3","trustingroups_4","trustingroups_5","trustingroups_6","trustingroups_7","trustingroups_8","trustingroups_9","trustingroups_10","trustingroups_11","trustingroups_12","trustingroups_13","covidexp","covideffect_1","covideffect_2","covideffect_3","covideffect_4","sars","cultcog_1","cultcog_2","cultcog_3","cultcog_4","cultcog_5","cultcog_6","prosocial","canadaq_1","canadaq_2","canadaq_3","finitepool_1","worrycovid19","finitepool_3","finitepool_4","finitepool_5","finitepool_6","finitepool_7","finitepool_8","longitude_1","longitude_2","longitude_3","personal_1","personal_2","personal_3","personal_4","personal_5","personal_6","personal_7","personal_8","friends_1","friends_2","friends_3","friends_4","friends_5","friends_6","friends_7","friends_8","mediaexp_1","mediaexp_2","mediaexp_3","mediaexp_4","mediaexp_5","mediaexp_6","mediaexp_7","posterstrustq1","socialmediatrustq1","journalisttrustq1","govtrustq1","workplacetrustq1","friendstrustq1","whotrustq1","soughtinfo","prep","govresponse_1","govresponse_2","govresponse_3","govresponse_4","govresponse_5","govresponse_6","govresponse_7","govresponse_8","govresponse_9","govrestrict_1","govrestrict_2","govrestrict_3","sciunderstand","knowledgecert_1","knowledgecert_2","vaccine_1","vaccine_2","num1","num2a","num2b","num3","numeracyq1","demage","demedu","demhealthcare","ethnicmin","politics"
"228","2020-03-23T12:27:48Z",1,5,"DE",4,4,3,3,2,2,2,4,5,3,3,3,4,3,9,1,4,1,1,2,1,6,1,1,1,6,4,4,3,2,5,5,1,3,3,1,3,3,5,3,1,2,2,1,7,4,1,1,5,2,2,1,2,2,1,1,5,2,2,1,1,1,1,2,NA,NA,5,5,5,5,NA,1,"1,4",7,7,5,6,7,6,3,3,6,4,4,4,5,5,6,1,1,40,30,NA,NA,1,59,5,2,2,4
"229","2020-03-23T12:27:58Z",2,6,"DE",4,5,4,4,4,3,4,4,4,4,4,4,4,4,8,3,2,2,1,2,3,4,3,3,4,3,4,5,3,3,6,7,3,4,3,5,5,5,6,6,5,2,3,1,2,2,2,1,3,2,3,2,2,2,2,2,3,1,2,2,2,1,2,2,5,NA,NA,NA,5,NA,NA,1,"1,4,5,6,7,9,10,11",7,7,7,6,7,7,7,7,6,2,1,1,6,2,2,1,1,40,40,NA,NA,1,78,2,2,2,4
"230","2020-03-23T12:28:06Z",1,1,"DE",1,5,5,2,2,1,2,5,4,4,2,3,4,4,8,1,1,1,1,2,1,2,2,1,5,1,4,5,3,2,7,7,6,4,1,1,7,5,5,3,1,5,3,6,7,6,1,3,5,4,3,4,5,5,3,3,5,2,1,1,1,1,1,1,NA,1,1,6,7,7,7,2,"1,2,4,5,6,7,8,9,10",3,5,6,5,5,3,6,7,6,4,6,5,7,3,3,1,1,33,38,NA,NA,1,24,4,2,2,1
"231","2020-03-23T12:28:07Z",1,4,"DE",4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,7,1,2,1,2,3,4,3,3,4,4,5,4,2,3,7,4,2,3,4,2,7,2,4,4,4,1,7,2,3,4,2,2,2,1,4,2,2,4,1,2,4,1,1,1,1,2,1,2,4,3,3,4,NA,3,NA,1,"1,4,7,9,11",7,4,4,4,4,2,4,2,5,1,4,8,4,3,4,1,1,65,30,NA,NA,1,53,5,2,2,4
"232","2020-03-23T12:28:14Z",2,3,"DE",3,3,3,3,2,4,3,4,3,3,2,2,3,5,2,4,5,3,4,2,2,5,5,2,4,3,6,4,4,4,6,5,6,3,3,4,6,6,4,3,2,5,5,3,6,5,5,4,5,4,4,5,3,6,5,4,5,2,1,1,2,1,1,2,NA,6,2,NA,5,6,NA,1,"1,2,4,5,6,7,8,9,10,11",5,6,3,5,5,4,4,6,4,4,6,2,6,2,3,1,1,25,NA,35,7,1,35,5,1,2,2
"233","2020-03-23T12:28:25Z",1,5,"DE",3,5,4,3,3,2,1,5,5,4,3,4,5,3,8,1,1,3,1,2,1,6,1,1,6,6,7,5,2,5,7,7,3,5,4,7,7,7,5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,NA,NA,5,7,NA,2,7,1,"1,2,4,5,6,7,8,9,11",7,7,7,6,7,5,7,6,7,2,1,1,7,3,2,1,1,25,NA,12,35,1,63,2,2,2,2
"234","2020-03-23T12:28:38Z",2,4,"DE",1,3,1,1,2,1,1,3,2,2,1,4,4,2,9,1,1,7,1,2,1,6,1,1,1,3,7,5,3,1,6,7,1,1,1,6,5,4,7,7,3,1,3,2,1,4,1,1,3,1,3,3,1,2,1,1,3,2,1,1,1,2,2,1,NA,3,4,7,NA,NA,7,1,"1,2,4,5,6,7,8,9,10,11",7,6,6,4,7,5,6,5,7,2,3,2,7,2,3,1,1,40,30,NA,NA,3,53,1,2,1,3
"235","2020-03-23T12:28:46Z",2,2,"DE",5,5,4,4,4,3,4,5,5,4,4,4,4,4,8,4,1,3,1,2,3,5,3,3,3,4,5,4,2,3,5,6,4,5,4,4,5,4,5,4,2,2,4,2,3,3,2,2,3,2,2,2,2,2,2,2,3,1,2,1,1,2,1,2,6,NA,6,6,NA,6,NA,1,"1,4,5,6,7",5,5,6,6,6,4,6,6,5,4,5,5,6,3,3,2,1,25,NA,23,4,1,30,3,2,2,3
"236","2020-03-23T12:28:52Z",2,6,"DE",7,3,4,3,2,3,2,4,3,3,3,3,4,3,8,1,1,1,1,2,2,5,2,2,3,3,3,4,2,3,2,3,3,6,1,4,4,5,3,1,1,5,NA,NA,4,5,NA,6,3,4,1,2,4,2,4,5,2,1,1,1,1,2,1,2,5,3,3,5,NA,4,NA,2,"1",6,6,6,5,5,6,5,5,5,3,4,4,5,4,4,2,2,10,5,NA,NA,1,72,3,2,2,2
"237","2020-03-23T12:28:57Z",2,2,"DE",3,5,3,3,3,2,2,5,5,4,3,4,5,4,8,6,4,5,1,2,1,5,1,1,5,5,7,4,4,4,5,7,5,5,6,3,3,3,7,4,2,1,7,1,1,1,1,1,6,3,7,1,4,5,1,2,6,1,1,1,1,1,1,1,5,5,6,6,6,5,7,1,"1,4,5,6,7,9,10",6,6,6,6,7,6,6,6,6,2,4,4,6,3,2,1,1,20,10,NA,NA,1,33,5,2,2,5
"238","2020-03-23T12:29:20Z",1,2,"DE",1,3,2,2,3,3,3,4,4,3,3,3,4,3,8,1,4,4,2,2,2,6,1,1,3,5,4,4,2,1,6,4,5,3,4,4,6,4,4,1,1,3,3,4,5,4,4,1,2,4,4,3,6,3,2,1,4,2,2,1,1,1,2,2,NA,NA,4,6,6,NA,NA,1,"1,4,5,7,9,10",7,6,5,6,7,7,5,5,6,2,4,4,6,2,3,2,1,25,NA,23,20,1,31,5,2,2,3
"239","2020-03-23T12:29:33Z",1,1,"DE",4,4,4,3,4,3,3,4,3,3,2,3,3,4,8,2,1,2,1,2,4,4,3,4,3,4,4,4,2,2,6,3,5,2,5,5,5,3,3,1,1,3,1,4,4,4,3,3,2,3,3,3,4,3,3,3,4,1,1,1,1,1,1,1,1,2,2,5,4,4,4,2,"4,10",3,2,2,1,2,3,1,3,5,5,6,6,2,4,6,2,2,25,NA,70,30,1,23,4,2,2,4
"240","2020-03-23T12:29:45Z",2,5,"DE",7,5,4,4,4,2,2,5,4,4,3,5,5,5,8,1,1,2,1,2,1,6,1,1,4,6,7,5,3,1,7,7,6,6,6,5,6,5,7,6,6,2,1,1,2,2,2,2,3,2,4,1,3,3,2,2,4,2,1,1,1,1,1,1,NA,5,6,7,7,7,7,1,"1,2,4,5,6,7,9",7,7,7,6,7,7,1,1,7,4,4,4,7,2,5,1,1,20,3,NA,NA,1,56,4,2,2,5
"241","2020-03-23T12:29:53Z",1,2,"DE",5,5,4,4,3,3,3,4,4,3,3,3,4,3,8,2,3,1,1,2,3,5,3,3,3,2,5,5,4,2,5,4,3,2,5,3,4,4,2,2,1,2,5,3,5,4,2,2,6,4,5,4,3,4,2,3,6,1,1,1,1,1,1,1,5,4,4,6,5,5,6,1,"1,4,5,8,10",5,5,6,6,5,4,5,5,6,3,4,4,5,3,6,1,1,25,NA,20,NA,1,27,4,2,2,3
"242","2020-03-23T12:30:01Z",2,5,"DE",4,5,3,3,3,3,2,3,4,2,3,2,3,3,8,4,5,4,1,2,2,4,2,1,3,5,5,5,3,2,5,6,5,4,4,5,5,3,6,4,2,3,5,3,5,3,3,4,5,4,6,3,5,4,3,3,6,2,1,1,1,1,1,2,NA,4,4,5,4,4,NA,1,"1,2,4,5,6,9,10",3,3,4,4,4,3,4,5,5,2,3,3,4,4,4,1,1,10,30,NA,NA,1,58,2,2,2,5
"243","2020-03-23T12:30:05Z",2,4,"DE",1,5,2,1,1,1,1,5,5,5,4,5,5,5,8,4,4,7,4,2,1,6,3,1,3,1,1,4,1,3,1,4,4,7,1,7,1,7,6,6,6,7,7,7,7,7,7,7,4,7,7,7,7,7,7,7,4,2,2,1,2,1,1,2,NA,NA,7,NA,7,4,NA,2,"1,2,4,5,6,10",7,7,7,7,7,7,4,7,5,1,1,1,4,1,1,1,1,50,5,NA,NA,1,48,3,2,1,7
"244","2020-03-23T12:30:18Z",1,2,"DE",2,5,4,4,3,3,2,3,5,2,3,3,4,4,9,3,4,2,1,2,2,6,5,1,5,6,6,5,4,3,5,7,5,5,6,5,5,7,5,1,1,5,4,6,5,7,2,3,2,3,5,6,5,5,1,1,5,2,1,1,1,1,1,1,NA,6,6,5,7,6,7,1,"1,2,4,5,6,7,8,9,10",6,5,7,7,6,6,6,5,6,3,4,8,5,2,6,2,1,25,NA,23,5,1,25,4,2,2,3
"245","2020-03-23T12:30:22Z",2,5,"DE",6,5,4,4,3,3,3,3,3,4,2,4,4,5,8,2,3,4,2,2,2,2,1,1,5,2,6,4,3,2,7,7,3,6,2,5,6,3,5,3,1,2,2,2,1,4,2,3,3,3,5,3,3,4,3,4,5,2,1,1,1,1,1,2,NA,6,5,6,6,6,NA,1,"1,4,5,6,8,9,10,11",5,6,6,6,5,5,3,4,6,3,4,6,6,2,3,1,1,5,12,NA,NA,1,64,4,2,2,4
"246","2020-03-23T12:30:31Z",1,6,"DE",4,5,4,3,3,2,2,3,4,3,3,4,4,4,8,1,1,1,1,2,3,5,3,3,4,4,6,5,4,1,3,6,5,3,1,5,3,5,3,2,1,5,4,4,4,5,3,1,6,4,5,2,2,3,2,2,6,2,2,1,1,2,1,1,NA,NA,3,3,NA,5,3,1,"1,2,4,5,6,7,8,9,11",7,5,6,5,5,6,3,1,6,3,3,2,6,5,6,1,1,30,40,NA,NA,3,70,3,2,2,5
"247","2020-03-23T12:31:00Z",2,4,"DE",5,4,3,3,3,3,3,3,2,2,2,2,2,3,8,1,1,1,1,2,3,4,2,3,2,2,5,4,3,1,4,5,3,2,3,5,5,2,5,3,1,2,4,2,6,5,2,2,5,2,4,3,4,4,2,3,6,2,1,1,1,1,1,2,NA,2,4,6,4,5,NA,1,"1,4,5,6,10",5,5,6,5,4,3,5,5,4,1,2,2,6,2,2,1,1,40,30,NA,NA,1,45,4,2,2,4
"248","2020-03-23T12:31:29Z",2,5,"DE",5,5,4,4,4,3,4,5,5,4,3,5,4,5,8,1,1,1,5,2,2,6,1,1,5,6,6,5,2,2,7,7,5,2,1,3,6,4,7,5,3,1,1,1,3,1,1,1,4,3,1,1,3,2,1,1,6,2,1,1,1,2,1,1,NA,7,5,7,NA,7,6,1,"1,3,4,5,6,9",7,7,7,7,7,5,5,6,7,3,4,4,7,3,2,1,1,40,25,NA,NA,1,62,4,2,2,4
"249","2020-03-23T12:31:39Z",1,5,"DE",2,4,2,2,2,1,1,5,4,1,3,1,4,2,1,6,5,2,5,2,2,6,1,2,4,5,5,5,3,1,5,6,2,2,1,3,5,1,7,2,1,1,7,1,6,2,1,1,5,1,6,1,6,2,1,1,6,2,2,1,1,2,1,1,NA,NA,5,4,NA,5,6,1,"1,4",5,3,6,6,5,4,5,5,4,3,5,5,5,2,3,1,1,40,25,NA,NA,1,63,2,2,2,3
"250","2020-03-23T12:31:44Z",1,6,"DE",6,5,4,4,4,4,4,5,5,4,4,4,5,4,8,1,2,1,1,2,1,4,4,1,4,4,5,4,1,4,5,5,2,1,1,2,4,2,2,1,1,1,4,1,1,4,1,1,1,1,1,1,1,4,4,1,1,1,2,1,1,2,1,1,6,NA,6,6,NA,6,6,2,"1,4,5",6,6,7,7,7,7,7,6,6,5,5,5,7,2,2,2,1,33,30,NA,NA,1,66,5,2,2,3
"251","2020-03-23T12:31:57Z",2,6,"DE",3,5,4,4,4,3,3,4,4,4,4,4,4,4,8,3,3,3,1,2,1,6,1,1,6,6,6,5,5,1,7,7,5,5,3,5,7,5,7,7,7,2,2,2,2,2,2,4,6,2,2,2,2,2,2,2,5,2,1,1,1,1,1,1,NA,6,6,6,6,6,6,2,"1,4,5,6,7,8,9",6,6,6,6,6,5,6,6,6,1,1,1,6,2,2,1,1,40,30,NA,NA,1,65,2,2,2,2
"252","2020-03-23T12:32:18Z",1,2,"DE",4,5,3,3,3,3,3,3,3,3,2,3,3,3,2,1,3,1,1,2,4,4,2,3,1,4,4,4,3,3,7,5,4,3,3,3,7,5,3,4,4,3,3,4,3,3,3,3,4,3,NA,2,3,3,2,3,4,1,1,1,1,1,1,1,4,4,4,4,4,4,4,1,"1,4,5,6,9,10",4,3,4,3,2,3,3,3,3,3,4,4,4,3,3,2,1,75,3,NA,NA,1,33,4,2,2,1
"253","2020-03-23T12:32:18Z",1,4,"DE",1,3,4,3,3,3,3,3,3,3,3,3,3,3,8,1,1,1,1,2,1,5,3,3,5,1,1,4,3,3,1,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,4,2,1,1,1,2,1,2,NA,5,4,3,NA,4,NA,1,"1,5,7,8,9",6,5,5,5,5,6,5,5,5,2,3,3,5,4,4,1,1,NA,NA,NA,NA,1,47,2,2,2,4
"254","2020-03-23T12:32:28Z",1,2,"DE",2,4,4,3,3,2,4,3,4,3,2,4,3,4,8,6,6,6,3,2,3,5,2,2,5,5,4,5,4,1,5,7,5,3,7,4,3,4,5,1,1,3,7,3,3,4,4,2,5,3,7,3,2,4,3,3,6,2,2,1,1,1,1,1,NA,NA,4,6,2,5,6,1,"1,2,4,5,6,7,8,9,10,11",6,5,5,5,5,6,5,7,5,4,8,8,5,6,4,1,1,25,NA,25,5,1,34,4,2,2,4
"255","2020-03-23T12:32:38Z",2,6,"DE",4,5,3,3,3,3,3,4,3,3,3,4,3,3,8,1,2,2,1,2,2,6,2,2,6,6,4,5,3,3,6,4,2,4,1,6,6,5,7,3,2,4,1,1,6,3,2,1,4,4,6,2,3,3,3,3,4,2,2,1,1,1,1,1,NA,NA,4,4,4,3,5,1,"1,2,4,5,6,7,8,9",5,2,3,5,2,2,5,3,3,1,2,2,3,6,7,1,1,10,25,NA,NA,1,65,4,2,2,3
"256","2020-03-23T12:32:52Z",2,5,"DE",5,5,5,4,5,3,4,4,4,1,1,2,4,2,8,7,5,1,1,2,4,4,4,6,1,3,6,5,1,3,7,1,1,1,2,6,7,3,2,1,1,1,6,2,1,4,1,1,1,1,1,2,2,4,2,1,4,2,1,1,1,1,1,2,NA,4,3,6,3,5,NA,1,"1,2,6",1,1,2,1,1,2,5,2,5,1,5,8,6,5,6,2,1,3,30,NA,NA,1,59,5,2,2,3
"257","2020-03-23T12:32:54Z",2,3,"DE",5,5,3,4,3,3,3,5,5,4,4,4,4,4,8,1,4,3,5,2,5,5,3,4,4,4,4,5,4,1,6,7,7,5,6,4,7,5,6,2,1,4,4,2,4,4,3,5,6,4,3,2,4,4,3,4,6,2,1,1,1,1,1,1,NA,1,5,6,6,5,7,1,"1,2,4,5,6,7,8,9,10,11",5,5,7,7,6,4,7,6,7,2,4,4,5,3,3,1,1,40,30,NA,NA,1,38,3,2,2,5
"258","2020-03-23T12:33:17Z",2,3,"DE",5,4,4,4,3,3,1,5,3,2,2,2,3,2,9,7,4,4,1,2,3,4,3,4,4,4,4,4,3,2,4,4,4,7,7,5,3,7,4,3,1,6,7,4,5,5,5,6,4,5,6,4,5,5,4,6,4,2,1,1,1,2,1,2,NA,3,4,5,NA,5,NA,2,"1,4,6,9,10",5,2,5,5,5,3,4,4,5,5,7,7,6,3,3,1,1,25,NA,20,NA,1,39,4,2,1,6
"259","2020-03-23T12:33:20Z",1,6,"DE",3,4,4,3,4,2,1,4,4,4,2,4,3,3,8,5,2,5,1,2,2,5,5,2,5,5,4,4,2,2,6,5,2,3,4,5,6,6,3,1,1,2,6,2,2,6,2,2,2,2,3,3,2,4,2,2,2,2,1,1,1,1,1,2,NA,6,6,6,6,5,NA,1,"1,2,4,6,9",6,6,6,5,6,6,5,5,5,3,3,5,6,3,4,1,1,15,20,NA,NA,NA,66,1,2,2,4
"260","2020-03-23T12:33:24Z",2,5,"DE",4,3,3,3,3,2,2,2,4,2,1,2,3,3,8,4,2,2,1,2,4,4,1,4,4,4,6,5,2,3,6,4,5,3,6,5,6,4,3,2,1,4,4,2,4,6,4,3,2,4,5,2,2,5,3,3,2,2,1,1,1,1,1,1,NA,1,2,3,7,5,3,1,"1,4,5,6,7,8",6,5,6,6,5,4,6,5,6,3,5,5,5,5,6,1,1,25,NA,24,50,1,55,4,2,2,3
"261","2020-03-23T12:33:50Z",2,3,"DE",5,5,4,4,3,2,3,4,4,3,2,4,3,4,8,2,5,6,1,2,1,6,1,1,5,5,5,5,4,1,4,6,2,4,2,5,3,5,6,4,2,1,1,3,1,2,1,1,4,1,2,2,1,1,1,1,5,1,1,1,1,2,1,1,5,4,4,5,NA,6,5,2,"1,2,4,5,6,7,8,10,11",5,4,5,6,5,4,4,5,5,1,3,3,5,2,2,1,1,80,25,NA,NA,1,39,2,2,2,4
"262","2020-03-23T12:33:54Z",1,4,"DE",2,3,2,3,3,2,3,2,3,2,2,3,3,2,8,2,1,1,1,2,3,5,3,3,3,3,4,4,2,3,4,2,2,1,3,1,3,1,4,2,1,1,3,1,2,1,1,1,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,2,"1,4,5,7,8,9",7,6,4,3,4,3,3,5,6,2,8,8,5,4,3,2,2,1,1,NA,NA,1,50,3,2,2,4
"263","2020-03-23T12:34:11Z",2,1,"DE",5,4,4,3,3,2,3,5,5,4,3,4,5,4,2,1,2,2,1,2,1,6,1,1,3,4,6,4,3,2,5,7,4,3,6,5,5,5,7,2,1,1,4,1,4,3,1,1,5,2,4,2,3,4,1,1,5,2,1,1,1,1,1,1,NA,4,4,4,4,4,4,1,"4,5,6,9,10,11",7,7,7,7,7,7,6,7,6,4,4,4,6,2,2,2,1,25,NA,23,4,1,19,3,2,2,3
"264","2020-03-23T12:34:15Z",2,4,"DE",5,4,4,5,4,2,3,4,4,2,2,2,4,4,8,2,4,1,1,2,5,5,1,2,3,5,5,3,3,1,3,3,7,4,2,6,5,5,2,1,1,3,2,1,3,2,3,2,3,3,4,3,3,3,3,3,4,2,1,1,1,1,1,1,NA,2,4,5,6,3,5,1,"1,4,7,10",6,4,5,4,5,5,6,5,5,5,5,4,5,3,6,1,1,40,16.66,NA,NA,1,48,2,2,2,2
"265","2020-03-23T12:34:16Z",1,1,"DE",4,4,3,4,4,2,3,4,4,3,2,4,4,4,2,2,5,5,1,2,1,6,1,1,6,5,5,5,5,1,4,7,5,4,6,4,2,2,6,4,1,4,5,1,3,5,5,3,7,3,7,3,3,7,5,3,7,2,1,1,1,1,1,1,NA,2,3,5,4,3,6,1,"1,2,4,5,6,7,9,11",6,5,5,6,5,5,6,6,7,1,3,3,5,5,5,1,1,30,20,NA,NA,1,23,2,2,2,3
"266","2020-03-23T12:34:24Z",1,3,"DE",5,4,3,3,3,3,3,4,4,4,4,4,4,4,8,4,4,2,1,2,2,4,3,2,4,4,4,5,3,2,5,7,4,4,6,5,5,5,5,4,3,4,4,3,3,4,4,3,4,3,3,3,3,3,3,2,4,2,2,1,1,2,1,2,NA,NA,5,5,NA,5,NA,1,"1,2,4,5,6,7,8,9,11",4,5,4,4,5,4,4,5,4,4,4,4,5,3,3,2,2,25,NA,29,20,1,40,5,2,4,4
"267","2020-03-23T12:34:24Z",1,2,"DE",5,5,4,4,4,3,3,5,4,3,2,4,4,4,8,7,6,2,1,2,3,5,4,3,6,5,5,4,3,2,7,5,2,3,7,5,4,6,6,4,1,4,7,2,2,5,3,3,5,4,5,4,2,5,3,3,5,2,2,1,1,1,1,2,NA,NA,6,7,4,5,NA,1,"1,4,6,7,11",5,4,6,6,6,3,6,6,6,1,4,2,6,3,2,1,1,30,30,NA,NA,1,25,4,2,2,2
"268","2020-03-23T12:34:25Z",1,4,"DE",4,5,5,5,3,3,3,3,2,3,3,2,3,2,8,5,5,5,1,2,2,6,5,2,4,4,6,4,2,3,3,6,4,4,5,6,5,6,5,2,1,1,4,1,1,1,1,1,2,1,4,1,1,1,1,1,4,2,1,1,1,1,1,2,NA,2,2,5,7,5,NA,1,"1,4,5,6,9",5,5,5,4,4,5,6,6,2,5,6,6,4,4,7,2,1,2,50,NA,NA,1,50,5,2,2,4
"269","2020-03-23T12:34:35Z",2,1,"DE",4,5,1,4,3,3,3,5,4,4,4,3,4,3,8,4,4,5,1,2,1,6,1,1,6,4,5,5,4,1,7,7,7,1,7,5,7,2,7,4,1,4,7,4,4,4,4,4,5,4,5,4,4,4,4,4,6,2,1,1,1,1,1,1,NA,2,5,6,6,5,7,1,"1,2,4,5,6,7,9",5,5,7,7,7,4,6,5,5,1,3,4,5,3,4,1,1,0.25,25,NA,NA,1,24,2,2,2,4
"270","2020-03-23T12:34:40Z",2,4,"DE",5,4,3,3,4,2,2,4,4,2,2,3,5,3,8,2,2,4,1,2,2,6,1,1,5,6,7,5,3,3,7,7,3,7,1,7,7,7,7,5,2,5,7,7,7,7,7,7,4,4,4,4,4,3,3,4,4,1,1,1,1,1,1,1,6,5,4,5,4,4,5,2,"1,2,4,5,6,7,8,9,10,11",6,5,7,7,7,6,6,6,6,4,4,4,5,3,3,1,1,70,30,NA,NA,1,51,2,2,2,6
"271","2020-03-23T12:34:43Z",1,2,"DE",5,4,3,3,3,3,3,4,3,3,3,3,3,3,8,1,4,5,1,2,2,4,2,2,4,4,2,4,2,3,4,4,3,5,3,4,3,5,4,3,2,3,3,3,3,3,3,3,4,4,4,3,4,3,3,3,4,2,1,1,1,2,1,1,NA,4,4,5,NA,3,6,1,"1,4,5,6,9,11",3,4,4,4,5,4,4,4,4,4,4,3,2,4,3,1,1,25,NA,20,NA,1,31,2,2,2,4
"272","2020-03-23T12:34:50Z",2,3,"DE",5,4,2,3,3,2,2,3,3,2,2,3,4,2,8,7,4,2,1,2,3,5,3,3,4,3,5,5,3,2,6,6,6,4,3,6,5,3,7,4,1,3,7,3,4,6,4,2,2,2,6,2,5,3,3,2,2,2,1,1,1,2,1,2,NA,5,5,5,NA,5,NA,1,"1,2,4,5,6,8",6,5,6,6,6,4,6,6,6,2,2,3,6,2,3,1,1,66,30,NA,NA,1,42,2,2,2,3
"273","2020-03-23T12:35:03Z",1,6,"DE",6,5,5,5,5,4,4,5,5,5,4,5,5,5,8,1,1,1,1,2,2,6,2,2,5,5,6,5,3,2,5,7,4,4,6,4,5,4,7,5,2,3,5,3,5,4,2,2,5,4,4,4,4,4,4,4,5,2,1,1,1,1,1,1,NA,6,6,7,7,7,7,1,"1,4,5,6",6,6,7,7,5,5,6,6,6,2,4,4,7,3,3,1,2,1,50,NA,NA,2,65,2,2,2,4
"274","2020-03-23T12:35:31Z",1,6,"DE",5,5,4,3,3,3,3,4,3,3,3,4,3,3,8,1,1,1,1,2,1,5,1,1,5,5,4,5,2,2,6,6,6,2,4,6,5,5,4,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,1,2,1,1,NA,NA,6,6,NA,5,5,1,"1,2,4,5,6,8,11",6,6,6,5,6,6,6,6,6,4,3,3,6,3,3,1,1,20,30,NA,NA,1,73,4,2,2,3
"275","2020-03-23T12:35:36Z",1,3,"DE",3,4,4,4,3,3,3,4,3,4,3,3,3,3,8,1,1,1,1,2,3,4,3,4,4,4,5,3,4,2,4,3,4,3,5,4,4,3,5,4,1,3,4,4,4,3,4,3,5,4,3,3,4,3,4,6,3,2,1,1,1,1,1,1,NA,5,5,NA,5,5,4,1,"1,4,5,6,7,8",4,5,3,3,3,3,4,3,4,3,3,4,2,4,3,1,1,22,32,NA,NA,2,41,3,2,4,NA
"276","2020-03-23T12:36:42Z",2,6,"DE",4,5,3,4,2,1,1,4,3,1,1,1,3,3,9,5,5,7,1,2,3,6,1,3,6,5,4,4,3,3,4,7,4,7,4,7,6,7,6,3,2,6,6,2,6,6,6,6,6,4,6,3,4,4,2,6,6,2,1,1,1,2,1,2,NA,5,4,1,NA,6,NA,1,"1,4,6,8,9",1,1,1,5,2,1,4,1,4,1,1,1,4,6,6,1,1,33,25,NA,NA,1,67,2,2,1,5
"277","2020-03-23T12:37:57Z",2,5,"DE",4,3,3,3,3,3,3,3,3,3,3,3,3,3,8,2,2,2,2,2,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,5,6,6,6,6,6,6,1,"1,2,5",3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,1,1,10,9,NA,NA,1,58,3,2,2,4
"278","2020-03-23T12:38:13Z",2,6,"DE",5,5,4,4,3,3,2,4,4,3,3,3,4,2,8,1,3,1,1,2,5,6,5,3,3,3,5,5,2,1,4,7,7,6,4,7,4,4,7,6,5,3,3,1,1,1,3,1,2,4,5,2,2,4,4,4,5,1,2,1,1,1,1,1,7,NA,4,4,7,4,7,2,"1,4,5,6,7,8,9",6,6,6,6,7,2,4,4,6,6,6,7,4,4,6,1,1,25,NA,20,NA,2,72,5,2,2,4
"279","2020-03-23T12:38:23Z",1,6,"DE",5,4,4,4,3,3,3,4,4,4,4,4,3,4,8,1,1,4,1,2,2,5,2,2,3,5,4,5,2,3,7,7,5,3,4,4,5,5,7,5,3,2,2,2,2,2,2,2,3,3,2,2,2,2,2,1,3,2,1,1,1,1,1,1,NA,4,6,6,7,7,5,1,"1,4,6,7,8,9,11",6,4,5,5,4,6,6,5,3,2,4,4,6,7,7,2,2,5,20,NA,NA,1,65,4,2,2,2
"280","2020-03-23T12:38:25Z",1,4,"DE",6,4,4,4,4,3,3,4,4,4,4,4,4,4,8,1,1,1,1,2,2,6,2,2,5,6,6,4,3,3,4,5,4,5,1,5,4,5,6,6,1,4,4,4,5,4,4,5,4,4,4,4,4,4,4,5,4,2,2,1,1,2,1,1,NA,NA,5,5,NA,5,6,1,"1,2,4,5,6,7,8,9,11",5,5,5,5,5,5,6,6,6,3,4,4,5,4,4,1,1,20,25,NA,NA,3,53,1,2,2,4
"281","2020-03-23T12:38:59Z",2,3,"DE",1,3,4,3,3,2,2,3,3,1,2,1,3,3,8,5,6,6,1,2,2,3,2,2,6,3,4,4,3,2,6,6,5,4,6,5,6,6,7,1,1,4,4,3,4,5,3,1,4,3,6,4,5,4,5,3,4,2,1,1,1,1,1,1,NA,3,3,5,4,3,4,1,"1,2,4,5,6,7,11",1,2,3,3,3,1,3,3,3,1,1,1,2,6,6,1,1,7,8,NA,NA,1,36,2,2,2,4
"282","2020-03-23T12:39:11Z",1,4,"DE",4,4,3,4,3,3,2,4,3,3,3,3,4,4,8,3,2,1,1,2,2,4,3,3,3,4,5,4,1,4,3,2,3,4,2,4,2,4,2,1,1,3,3,2,3,3,2,2,2,3,3,3,3,3,3,2,2,1,1,1,1,1,1,1,4,2,3,4,5,4,4,1,"1,4,7",4,4,4,4,5,5,5,5,6,4,4,4,5,4,6,2,2,25,NA,20,NA,1,45,4,2,2,4
